Id,SalePrice
2626,"$166,656.83"
2627,"$174,444.52"
2628,"$435,739.06"
2629,"$488,353.06"
2630,"$347,945.78"
2631,"$428,275.59"
2632,"$421,713.94"
2633,"$289,343.34"
2634,"$378,708.34"
2635,"$157,087.52"
2636,"$194,287.78"
2637,"$168,095.25"
2638,"$250,013.39"
2639,"$186,211.89"
2640,"$157,227.44"
2641,"$114,754.23"
2642,"$182,768.16"
2643,"$107,834.27"
2644,"$130,939.65"
2645,"$101,333.77"
2646,"$95,839.10"
2647,"$99,379.91"
2648,"$142,178.70"
2649,"$146,248.31"
2650,"$134,541.55"
2651,"$147,307.22"
2652,"$410,377.28"
2653,"$271,299.22"
2654,"$268,242.25"
2655,"$369,536.53"
2656,"$330,367.44"
2657,"$314,528.03"
2658,"$276,793.75"
2659,"$306,986.47"
2660,"$316,033.84"
2661,"$344,529.25"
2662,"$348,714.19"
2663,"$288,665.50"
2664,"$277,455.34"
2665,"$312,349.94"
2666,"$284,413.12"
2667,"$173,754.83"
2668,"$180,334.52"
2669,"$177,042.61"
2670,"$261,019.34"
2671,"$180,341.91"
2672,"$182,235.25"
2673,"$198,331.83"
2674,"$199,085.12"
2675,"$166,531.31"
2676,"$187,794.88"
2677,"$195,855.28"
2678,"$246,199.28"
2679,"$283,122.47"
2680,"$283,359.66"
2681,"$395,700.44"
2682,"$333,226.50"
2683,"$520,396.09"
2684,"$325,066.81"
2685,"$350,958.91"
2686,"$258,763.86"
2687,"$275,358.56"
2688,"$229,157.86"
2689,"$206,303.53"
2690,"$399,056.75"
2691,"$197,047.92"
2692,"$139,212.30"
2693,"$193,196.94"
2694,"$136,196.58"
2695,"$192,114.78"
2696,"$185,543.61"
2697,"$190,549.17"
2698,"$197,811.00"
2699,"$183,756.75"
2700,"$168,665.44"
2701,"$163,027.25"
2702,"$124,151.53"
2703,"$136,843.69"
2704,"$139,753.98"
2705,"$125,392.65"
2706,"$120,833.14"
2707,"$127,753.76"
2708,"$131,975.14"
2709,"$118,048.20"
2710,"$123,118.38"
2711,"$262,786.00"
2712,"$364,930.75"
2713,"$173,272.80"
2714,"$154,938.19"
2715,"$175,766.83"
2716,"$161,216.83"
2717,"$187,318.95"
2718,"$244,210.39"
2719,"$164,372.27"
2720,"$164,724.00"
2721,"$143,393.05"
2722,"$160,406.00"
2723,"$144,018.61"
2724,"$129,004.89"
2725,"$136,768.86"
2726,"$145,938.53"
2727,"$167,740.66"
2728,"$162,046.30"
2729,"$155,047.12"
2730,"$144,603.08"
2731,"$120,170.12"
2732,"$119,018.66"
2733,"$152,869.14"
2734,"$146,165.06"
2735,"$136,587.94"
2736,"$143,332.77"
2737,"$122,108.61"
2738,"$137,989.17"
2739,"$158,969.67"
2740,"$133,992.75"
2741,"$147,560.19"
2742,"$153,750.81"
2743,"$149,388.72"
2744,"$148,568.20"
2745,"$140,044.25"
2746,"$133,444.48"
2747,"$153,614.98"
2748,"$131,215.34"
2749,"$129,354.99"
2750,"$134,392.80"
2751,"$125,349.05"
2752,"$213,872.61"
2753,"$147,898.52"
2754,"$182,916.41"
2755,"$130,001.38"
2756,"$96,092.71"
2757,"$87,684.38"
2758,"$89,575.68"
2759,"$146,293.80"
2760,"$128,938.60"
2761,"$147,476.59"
2762,"$146,706.75"
2763,"$174,176.66"
2764,"$164,390.30"
2765,"$230,659.31"
2766,"$142,122.47"
2767,"$91,956.57"
2768,"$133,000.00"
2769,"$136,557.78"
2770,"$148,809.39"
2771,"$118,344.30"
2772,"$125,757.77"
2773,"$152,205.36"
2774,"$135,995.31"
2775,"$128,115.41"
2776,"$138,134.97"
2777,"$143,057.91"
2778,"$109,875.43"
2779,"$137,514.27"
2780,"$105,453.69"
2781,"$98,224.17"
2782,"$97,021.58"
2783,"$109,083.42"
2784,"$119,684.79"
2785,"$138,112.52"
2786,"$76,410.96"
2787,"$119,846.98"
2788,"$90,295.97"
2789,"$167,417.75"
2790,"$98,336.17"
2791,"$113,686.59"
2792,"$82,115.70"
2793,"$152,681.58"
2794,"$108,225.98"
2795,"$124,724.42"
2796,"$103,071.77"
2797,"$178,811.05"
2798,"$114,782.90"
2799,"$116,364.62"
2800,"$82,816.23"
2801,"$110,027.23"
2802,"$134,027.27"
2803,"$159,709.56"
2804,"$137,247.47"
2805,"$98,054.89"
2806,"$99,608.68"
2807,"$142,752.86"
2808,"$147,434.69"
2809,"$133,980.33"
2810,"$137,880.41"
2811,"$153,617.91"
2812,"$143,934.92"
2813,"$158,345.45"
2814,"$164,213.08"
2815,"$105,291.16"
2816,"$241,751.98"
2817,"$141,477.28"
2818,"$133,333.53"
2819,"$178,841.16"
2820,"$135,945.30"
2821,"$108,911.37"
2822,"$179,761.11"
2823,"$228,050.27"
2824,"$169,025.39"
2825,"$144,314.23"
2826,"$122,842.96"
2827,"$140,502.98"
2828,"$225,618.48"
2829,"$196,565.98"
2830,"$224,412.56"
2831,"$188,190.09"
2832,"$227,014.56"
2833,"$269,858.47"
2834,"$216,772.67"
2835,"$217,000.53"
2836,"$193,873.00"
2837,"$179,373.52"
2838,"$144,485.48"
2839,"$180,050.09"
2840,"$193,928.34"
2841,"$204,035.17"
2842,"$220,077.61"
2843,"$156,321.70"
2844,"$163,544.66"
2845,"$123,489.97"
2846,"$212,285.56"
2847,"$195,392.70"
2848,"$201,833.19"
2849,"$210,186.64"
2850,"$257,035.16"
2851,"$230,608.98"
2852,"$226,137.97"
2853,"$236,764.66"
2854,"$143,656.91"
2855,"$200,139.97"
2856,"$206,774.62"
2857,"$188,992.62"
2858,"$195,313.45"
2859,"$134,088.28"
2860,"$123,742.02"
2861,"$134,261.25"
2862,"$175,852.69"
2863,"$119,759.54"
2864,"$228,222.00"
2865,"$142,082.83"
2866,"$139,085.12"
2867,"$94,755.23"
2868,"$115,775.36"
2869,"$120,754.34"
2870,"$147,160.84"
2871,"$103,938.85"
2872,"$72,314.90"
2873,"$112,132.59"
2874,"$140,181.02"
2875,"$123,098.95"
2876,"$150,055.34"
2877,"$141,237.94"
2878,"$177,613.72"
2879,"$138,159.08"
2880,"$112,636.97"
2881,"$165,810.45"
2882,"$168,731.98"
2883,"$186,312.72"
2884,"$196,723.78"
2885,"$182,692.80"
2886,"$208,536.11"
2887,"$101,900.90"
2888,"$125,460.45"
2889,"$67,406.63"
2890,"$85,361.02"
2891,"$136,237.98"
2892,"$68,165.24"
2893,"$105,036.11"
2894,"$70,875.42"
2895,"$310,331.62"
2896,"$297,013.34"
2897,"$186,510.38"
2898,"$157,651.03"
2899,"$214,957.08"
2900,"$159,231.73"
2901,"$197,855.66"
2902,"$190,421.81"
2903,"$314,201.88"
2904,"$331,324.25"
2905,"$120,687.06"
2906,"$188,280.75"
2907,"$110,101.27"
2908,"$126,439.86"
2909,"$156,995.77"
2910,"$82,863.01"
2911,"$88,152.92"
2912,"$154,292.05"
2913,"$88,352.55"
2914,"$84,410.16"
2915,"$86,167.20"
2916,"$88,154.98"
2917,"$149,697.25"
2918,"$116,923.76"
2919,"$202,979.06"
